"prior_id","individual_id","jobs","wage","commute_time","applications","be one of the first to apply","0-4 applications","5-20 applications","51-200 applications","200+ applications"
219,8,"jobA","$12","45 min","be one of the first to apply",0.3,-0.3,-0.3,0.3,0.3
219,8,"jobB","$25","45 min","no information",0.3,-0.3,-0.3,0.3,0.3
219,8,"jobC","$12","45 min","0-4 applications",0.3,-0.3,-0.3,0.3,0.3
219,9,"jobA","$25","30 min","be one of the first to apply",0.3,-0.3,-0.3,0.3,0.3
219,9,"jobB","$25","30 min","200+ applications",0.3,-0.3,-0.3,0.3,0.3
219,9,"jobC","$12","15 min","5-20 applications",0.3,-0.3,-0.3,0.3,0.3
219,10,"jobA","$12","45 min","no information",0.3,-0.3,-0.3,0.3,0.3
219,10,"jobB","$25","45 min","0-4 applications",0.3,-0.3,-0.3,0.3,0.3
219,10,"jobC","$12","45 min","51-200 applications",0.3,-0.3,-0.3,0.3,0.3
219,11,"jobA","$12","45 min","no information",0.3,-0.3,-0.3,0.3,0.3
219,11,"jobB","$12","45 min","0-4 applications",0.3,-0.3,-0.3,0.3,0.3
219,11,"jobC","$25","45 min","5-20 applications",0.3,-0.3,-0.3,0.3,0.3
219,12,"jobA","$25","15 min","0-4 applications",0.3,-0.3,-0.3,0.3,0.3
219,12,"jobB","$25","30 min","be one of the first to apply",0.3,-0.3,-0.3,0.3,0.3
219,12,"jobC","$12","15 min","200+ applications",0.3,-0.3,-0.3,0.3,0.3
219,13,"jobA","$12","30 min","5-20 applications",0.3,-0.3,-0.3,0.3,0.3
219,13,"jobB","$25","30 min","be one of the first to apply",0.3,-0.3,-0.3,0.3,0.3
219,13,"jobC","$12","30 min","0-4 applications",0.3,-0.3,-0.3,0.3,0.3
219,14,"jobA","$25","15 min","200+ applications",0.3,-0.3,-0.3,0.3,0.3
219,14,"jobB","$12","15 min","5-20 applications",0.3,-0.3,-0.3,0.3,0.3
219,14,"jobC","$12","15 min","51-200 applications",0.3,-0.3,-0.3,0.3,0.3
219,15,"jobA","$12","15 min","5-20 applications",0.3,-0.3,-0.3,0.3,0.3
219,15,"jobB","$25","30 min","200+ applications",0.3,-0.3,-0.3,0.3,0.3
219,15,"jobC","$25","30 min","no information",0.3,-0.3,-0.3,0.3,0.3
219,16,"jobA","$12","45 min","0-4 applications",0.3,-0.3,-0.3,0.3,0.3
219,16,"jobB","$25","60 min","5-20 applications",0.3,-0.3,-0.3,0.3,0.3
219,16,"jobC","$25","60 min","51-200 applications",0.3,-0.3,-0.3,0.3,0.3
219,17,"jobA","$25","15 min","5-20 applications",0.3,-0.3,-0.3,0.3,0.3
219,17,"jobB","$12","15 min","51-200 applications",0.3,-0.3,-0.3,0.3,0.3
219,17,"jobC","$25","30 min","200+ applications",0.3,-0.3,-0.3,0.3,0.3
219,18,"jobA","$25","30 min","be one of the first to apply",0.3,-0.3,-0.3,0.3,0.3
219,18,"jobB","$25","30 min","51-200 applications",0.3,-0.3,-0.3,0.3,0.3
219,18,"jobC","$12","15 min","200+ applications",0.3,-0.3,-0.3,0.3,0.3
220,1,"jobA","$12","15 min","be one of the first to apply",-0.3,0,-0.3,0.3,0.3
220,1,"jobB","$25","15 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,1,"jobC","$12","15 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
220,2,"jobA","$25","30 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,2,"jobB","$25","30 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
220,2,"jobC","$12","15 min","no information",-0.3,0,-0.3,0.3,0.3
220,3,"jobA","$12","30 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,3,"jobB","$25","30 min","be one of the first to apply",-0.3,0,-0.3,0.3,0.3
220,3,"jobC","$12","30 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,4,"jobA","$12","45 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,4,"jobB","$25","45 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,4,"jobC","$12","45 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
220,5,"jobA","$12","15 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,5,"jobB","$25","30 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
220,5,"jobC","$25","30 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,6,"jobA","$12","45 min","no information",-0.3,0,-0.3,0.3,0.3
220,6,"jobB","$12","45 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,6,"jobC","$25","45 min","be one of the first to apply",-0.3,0,-0.3,0.3,0.3
220,7,"jobA","$25","45 min","no information",-0.3,0,-0.3,0.3,0.3
220,7,"jobB","$25","45 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,7,"jobC","$12","30 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,8,"jobA","$12","45 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,8,"jobB","$12","45 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
220,8,"jobC","$25","45 min","no information",-0.3,0,-0.3,0.3,0.3
220,9,"jobA","$12","60 min","be one of the first to apply",-0.3,0,-0.3,0.3,0.3
220,9,"jobB","$12","60 min","no information",-0.3,0,-0.3,0.3,0.3
220,9,"jobC","$25","60 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,10,"jobA","$12","30 min","be one of the first to apply",-0.3,0,-0.3,0.3,0.3
220,10,"jobB","$12","30 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,10,"jobC","$25","45 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,11,"jobA","$25","15 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,11,"jobB","$12","15 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
220,11,"jobC","$12","15 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,12,"jobA","$25","30 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,12,"jobB","$25","15 min","no information",-0.3,0,-0.3,0.3,0.3
220,12,"jobC","$12","15 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,13,"jobA","$25","45 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,13,"jobB","$12","45 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,13,"jobC","$12","45 min","no information",-0.3,0,-0.3,0.3,0.3
220,14,"jobA","$25","30 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,14,"jobB","$12","30 min","be one of the first to apply",-0.3,0,-0.3,0.3,0.3
220,14,"jobC","$12","30 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,15,"jobA","$12","45 min","200+ applications",-0.3,0,-0.3,0.3,0.3
220,15,"jobB","$12","45 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,15,"jobC","$25","45 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,16,"jobA","$25","30 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
220,16,"jobB","$12","30 min","0-4 applications",-0.3,0,-0.3,0.3,0.3
220,16,"jobC","$12","30 min","5-20 applications",-0.3,0,-0.3,0.3,0.3
220,17,"jobA","$12","45 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
220,17,"jobB","$12","45 min","no information",-0.3,0,-0.3,0.3,0.3
220,17,"jobC","$25","45 min","be one of the first to apply",-0.3,0,-0.3,0.3,0.3
220,18,"jobA","$25","30 min","no information",-0.3,0,-0.3,0.3,0.3
220,18,"jobB","$12","15 min","be one of the first to apply",-0.3,0,-0.3,0.3,0.3
220,18,"jobC","$25","30 min","51-200 applications",-0.3,0,-0.3,0.3,0.3
221,1,"jobA","$12","15 min","200+ applications",0,0,-0.3,0.3,0.3
221,1,"jobB","$25","15 min","5-20 applications",0,0,-0.3,0.3,0.3
221,1,"jobC","$12","15 min","51-200 applications",0,0,-0.3,0.3,0.3
221,2,"jobA","$25","30 min","be one of the first to apply",0,0,-0.3,0.3,0.3
221,2,"jobB","$25","30 min","200+ applications",0,0,-0.3,0.3,0.3
221,2,"jobC","$12","15 min","0-4 applications",0,0,-0.3,0.3,0.3
221,3,"jobA","$12","30 min","5-20 applications",0,0,-0.3,0.3,0.3
221,3,"jobB","$25","30 min","be one of the first to apply",0,0,-0.3,0.3,0.3
221,3,"jobC","$12","30 min","200+ applications",0,0,-0.3,0.3,0.3
221,4,"jobA","$25","45 min","no information",0,0,-0.3,0.3,0.3
221,4,"jobB","$12","45 min","200+ applications",0,0,-0.3,0.3,0.3
221,4,"jobC","$12","45 min","51-200 applications",0,0,-0.3,0.3,0.3
221,5,"jobA","$12","30 min","0-4 applications",0,0,-0.3,0.3,0.3
221,5,"jobB","$25","45 min","51-200 applications",0,0,-0.3,0.3,0.3
221,5,"jobC","$25","45 min","200+ applications",0,0,-0.3,0.3,0.3
221,6,"jobA","$12","45 min","51-200 applications",0,0,-0.3,0.3,0.3
221,6,"jobB","$12","45 min","0-4 applications",0,0,-0.3,0.3,0.3
221,6,"jobC","$25","45 min","5-20 applications",0,0,-0.3,0.3,0.3
221,7,"jobA","$25","45 min","no information",0,0,-0.3,0.3,0.3
221,7,"jobB","$25","45 min","0-4 applications",0,0,-0.3,0.3,0.3
221,7,"jobC","$12","30 min","5-20 applications",0,0,-0.3,0.3,0.3
221,8,"jobA","$12","45 min","be one of the first to apply",0,0,-0.3,0.3,0.3
221,8,"jobB","$12","45 min","5-20 applications",0,0,-0.3,0.3,0.3
221,8,"jobC","$25","45 min","no information",0,0,-0.3,0.3,0.3
221,9,"jobA","$12","60 min","200+ applications",0,0,-0.3,0.3,0.3
221,9,"jobB","$25","60 min","no information",0,0,-0.3,0.3,0.3
221,9,"jobC","$12","60 min","51-200 applications",0,0,-0.3,0.3,0.3
221,10,"jobA","$12","30 min","0-4 applications",0,0,-0.3,0.3,0.3
221,10,"jobB","$12","30 min","200+ applications",0,0,-0.3,0.3,0.3
221,10,"jobC","$25","30 min","be one of the first to apply",0,0,-0.3,0.3,0.3
221,11,"jobA","$25","15 min","5-20 applications",0,0,-0.3,0.3,0.3
221,11,"jobB","$12","15 min","51-200 applications",0,0,-0.3,0.3,0.3
221,11,"jobC","$25","15 min","200+ applications",0,0,-0.3,0.3,0.3
221,12,"jobA","$25","30 min","51-200 applications",0,0,-0.3,0.3,0.3
221,12,"jobB","$12","15 min","be one of the first to apply",0,0,-0.3,0.3,0.3
221,12,"jobC","$25","30 min","0-4 applications",0,0,-0.3,0.3,0.3
221,13,"jobA","$12","45 min","5-20 applications",0,0,-0.3,0.3,0.3
221,13,"jobB","$12","45 min","no information",0,0,-0.3,0.3,0.3
221,13,"jobC","$25","45 min","0-4 applications",0,0,-0.3,0.3,0.3
221,14,"jobA","$12","30 min","be one of the first to apply",0,0,-0.3,0.3,0.3
221,14,"jobB","$25","45 min","0-4 applications",0,0,-0.3,0.3,0.3
221,14,"jobC","$12","30 min","5-20 applications",0,0,-0.3,0.3,0.3
221,15,"jobA","$12","45 min","no information",0,0,-0.3,0.3,0.3
221,15,"jobB","$25","45 min","51-200 applications",0,0,-0.3,0.3,0.3
221,15,"jobC","$12","45 min","be one of the first to apply",0,0,-0.3,0.3,0.3
221,16,"jobA","$25","30 min","200+ applications",0,0,-0.3,0.3,0.3
221,16,"jobB","$12","30 min","0-4 applications",0,0,-0.3,0.3,0.3
221,16,"jobC","$12","30 min","no information",0,0,-0.3,0.3,0.3
221,17,"jobA","$25","45 min","51-200 applications",0,0,-0.3,0.3,0.3
221,17,"jobB","$12","45 min","be one of the first to apply",0,0,-0.3,0.3,0.3
221,17,"jobC","$12","45 min","no information",0,0,-0.3,0.3,0.3
221,18,"jobA","$25","30 min","0-4 applications",0,0,-0.3,0.3,0.3
221,18,"jobB","$12","15 min","no information",0,0,-0.3,0.3,0.3
221,18,"jobC","$25","30 min","be one of the first to apply",0,0,-0.3,0.3,0.3
222,1,"jobA","$12","30 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,1,"jobB","$12","30 min","5-20 applications",0.3,0,-0.3,0.3,0.3
222,1,"jobC","$25","30 min","no information",0.3,0,-0.3,0.3,0.3
222,2,"jobA","$12","45 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,2,"jobB","$25","45 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,2,"jobC","$12","45 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,3,"jobA","$25","15 min","5-20 applications",0.3,0,-0.3,0.3,0.3
222,3,"jobB","$25","30 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,3,"jobC","$12","15 min","no information",0.3,0,-0.3,0.3,0.3
222,4,"jobA","$25","30 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,4,"jobB","$12","30 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,4,"jobC","$12","30 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,5,"jobA","$12","30 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,5,"jobB","$25","30 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,5,"jobC","$15","30 min","5-20 applications",0.3,0,-0.3,0.3,0.3
222,6,"jobA","$12","30 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,6,"jobB","$12","30 min","no information",0.3,0,-0.3,0.3,0.3
222,6,"jobC","$25","30 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,7,"jobA","$12","60 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,7,"jobB","$12","60 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,7,"jobC","$25","60 min","5-20 applications",0.3,0,-0.3,0.3,0.3
222,8,"jobA","$12","60 min","no information",0.3,0,-0.3,0.3,0.3
222,8,"jobB","$12","60 min","5-20 applications",0.3,0,-0.3,0.3,0.3
222,8,"jobC","$25","60 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,9,"jobA","$25","45 min","no information",0.3,0,-0.3,0.3,0.3
222,9,"jobB","$12","30 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,9,"jobC","$25","45 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,10,"jobA","$12","45 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,10,"jobB","$25","45 min","no information",0.3,0,-0.3,0.3,0.3
222,10,"jobC","$12","45 min","5-20 applications",0.3,0,-0.3,0.3,0.3
222,11,"jobA","$25","60 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,11,"jobB","$12","45 min","5-20 applications",0.3,0,-0.3,0.3,0.3
222,11,"jobC","$25","60 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,12,"jobA","$25","30 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,12,"jobB","$25","30 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,12,"jobC","$12","15 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,13,"jobA","$25","15 min","5-20 applications",0.3,0,-0.3,0.3,0.3
222,13,"jobB","$12","15 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,13,"jobC","$12","15 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,14,"jobA","$12","15 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,14,"jobB","$25","30 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,14,"jobC","$25","30 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,15,"jobA","$25","45 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,15,"jobB","$12","45 min","no information",0.3,0,-0.3,0.3,0.3
222,15,"jobC","$12","45 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,16,"jobA","$12","30 min","no information",0.3,0,-0.3,0.3,0.3
222,16,"jobB","$25","45 min","be one of the first to apply",0.3,0,-0.3,0.3,0.3
222,16,"jobC","$25","45 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,17,"jobA","$12","30 min","0-4 applications",0.3,0,-0.3,0.3,0.3
222,17,"jobB","$25","30 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,17,"jobC","$12","30 min","200+ applications",0.3,0,-0.3,0.3,0.3
222,18,"jobA","$25","30 min","no information",0.3,0,-0.3,0.3,0.3
222,18,"jobB","$12","30 min","51-200 applications",0.3,0,-0.3,0.3,0.3
222,18,"jobC","$12","30 min","0-4 applications",0.3,0,-0.3,0.3,0.3
223,1,"jobA","$12","30 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,1,"jobB","$25","30 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,1,"jobC","$12","30 min","no information",-0.3,0.3,-0.3,0.3,0.3
223,2,"jobA","$12","45 min","51-200 applications",-0.3,0.3,-0.3,0.3,0.3
223,2,"jobB","$12","45 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,2,"jobC","$25","45 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,3,"jobA","$12","15 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,3,"jobB","$25","15 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,3,"jobC","$12","15 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,4,"jobA","$25","30 min","51-200 applications",-0.3,0.3,-0.3,0.3,0.3
223,4,"jobB","$12","30 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,4,"jobC","$12","30 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,5,"jobA","$12","30 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,5,"jobB","$25","30 min","no information",-0.3,0.3,-0.3,0.3,0.3
223,5,"jobC","$12","30 min","51-200 applications",-0.3,0.3,-0.3,0.3,0.3
223,6,"jobA","$12","30 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,6,"jobB","$12","30 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,6,"jobC","$25","30 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,7,"jobA","$25","60 min","no information",-0.3,0.3,-0.3,0.3,0.3
223,7,"jobB","$12","45 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,7,"jobC","$25","60 min","51-200 applications",-0.3,0.3,-0.3,0.3,0.3
223,8,"jobA","$12","45 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,8,"jobB","$25","60 min","no information",-0.3,0.3,-0.3,0.3,0.3
223,8,"jobC","$25","60 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,9,"jobA","$12","30 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,9,"jobB","$12","30 min","no information",-0.3,0.3,-0.3,0.3,0.3
223,9,"jobC","$25","30 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,10,"jobA","$12","45 min","no information",-0.3,0.3,-0.3,0.3,0.3
223,10,"jobB","$25","45 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,10,"jobC","$12","45 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,11,"jobA","$25","60 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,11,"jobB","$12","45 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,11,"jobC","$25","60 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,12,"jobA","$25","30 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,12,"jobB","$25","30 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,12,"jobC","$12","15 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,13,"jobA","$25","15 min","no information",-0.3,0.3,-0.3,0.3,0.3
223,13,"jobB","$12","15 min","51-200 applications",-0.3,0.3,-0.3,0.3,0.3
223,13,"jobC","$12","15 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,14,"jobA","$25","15 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,14,"jobB","$12","15 min","51-200 applications",-0.3,0.3,-0.3,0.3,0.3
223,14,"jobC","$12","15 min","no information",-0.3,0.3,-0.3,0.3,0.3
223,15,"jobA","$25","45 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,15,"jobB","$12","45 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,15,"jobC","$25","45 min","51-200 applications",-0.3,0.3,-0.3,0.3,0.3
223,16,"jobA","$12","30 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,16,"jobB","$25","45 min","51-200 applications",-0.3,0.3,-0.3,0.3,0.3
223,16,"jobC","$25","45 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,17,"jobA","$25","30 min","200+ applications",-0.3,0.3,-0.3,0.3,0.3
223,17,"jobB","$12","30 min","5-20 applications",-0.3,0.3,-0.3,0.3,0.3
223,17,"jobC","$12","30 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,18,"jobA","$25","30 min","be one of the first to apply",-0.3,0.3,-0.3,0.3,0.3
223,18,"jobB","$25","30 min","0-4 applications",-0.3,0.3,-0.3,0.3,0.3
223,18,"jobC","$12","15 min","no information",-0.3,0.3,-0.3,0.3,0.3
224,1,"jobA","$25","30 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,1,"jobB","$12","30 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,1,"jobC","$12","30 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,2,"jobA","$25","45 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,2,"jobB","$12","45 min","5-20 applications",0,0.3,-0.3,0.3,0.3
224,2,"jobC","$12","45 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,3,"jobA","$12","30 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,3,"jobB","$12","30 min","no information",0,0.3,-0.3,0.3,0.3
224,3,"jobC","$25","30 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,4,"jobA","$25","45 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,4,"jobB","$25","45 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,4,"jobC","$12","30 min","5-20 applications",0,0.3,-0.3,0.3,0.3
224,5,"jobA","$12","30 min","5-20 applications",0,0.3,-0.3,0.3,0.3
224,5,"jobB","$12","30 min","no information",0,0.3,-0.3,0.3,0.3
224,5,"jobC","$25","45 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,6,"jobA","$25","45 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,6,"jobB","$25","30 min","5-20 applications",0,0.3,-0.3,0.3,0.3
224,6,"jobC","$12","30 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,7,"jobA","$25","30 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,7,"jobB","$12","30 min","5-20 applications",0,0.3,-0.3,0.3,0.3
224,7,"jobC","$12","30 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,8,"jobA","$25","30 min","no information",0,0.3,-0.3,0.3,0.3
224,8,"jobB","$25","30 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,8,"jobC","$12","15 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,9,"jobA","$12","15 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,9,"jobB","$12","15 min","no information",0,0.3,-0.3,0.3,0.3
224,9,"jobC","$25","15 min","5-20 applications",0,0.3,-0.3,0.3,0.3
224,10,"jobA","$25","30 min","5-20 applications",0,0.3,-0.3,0.3,0.3
224,10,"jobB","$12","30 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,10,"jobC","$12","30 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,11,"jobA","$12","45 min","no information",0,0.3,-0.3,0.3,0.3
224,11,"jobB","$12","45 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,11,"jobC","$25","45 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,12,"jobA","$25","60 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,12,"jobB","$12","45 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,12,"jobC","$25","60 min","no information",0,0.3,-0.3,0.3,0.3
224,13,"jobA","$12","15 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,13,"jobB","$25","15 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,13,"jobC","$12","15 min","5-20 applications",0,0.3,-0.3,0.3,0.3
224,14,"jobA","$12","45 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,14,"jobB","$25","45 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,14,"jobC","$25","45 min","no information",0,0.3,-0.3,0.3,0.3
224,15,"jobA","$12","30 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,15,"jobB","$12","30 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,15,"jobC","$25","30 min","no information",0,0.3,-0.3,0.3,0.3
224,16,"jobA","$12","15 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,16,"jobB","$25","15 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,16,"jobC","$12","15 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,17,"jobA","$12","15 min","no information",0,0.3,-0.3,0.3,0.3
224,17,"jobB","$25","30 min","200+ applications",0,0.3,-0.3,0.3,0.3
224,17,"jobC","$25","30 min","0-4 applications",0,0.3,-0.3,0.3,0.3
224,18,"jobA","$12","30 min","51-200 applications",0,0.3,-0.3,0.3,0.3
224,18,"jobB","$25","30 min","be one of the first to apply",0,0.3,-0.3,0.3,0.3
224,18,"jobC","$12","30 min","0-4 applications",0,0.3,-0.3,0.3,0.3
225,1,"jobA","$25","30 min","200+ applications",0.3,0.3,-0.3,0.3,0.3
225,1,"jobB","$25","30 min","51-200 applications",0.3,0.3,-0.3,0.3,0.3
225,1,"jobC","$12","15 min","no information",0.3,0.3,-0.3,0.3,0.3
225,2,"jobA","$12","45 min","51-200 applications",0.3,0.3,-0.3,0.3,0.3
225,2,"jobB","$12","45 min","be one of the first to apply",0.3,0.3,-0.3,0.3,0.3
225,2,"jobC","$25","45 min","5-20 applications",0.3,0.3,-0.3,0.3,0.3
225,3,"jobA","$12","30 min","51-200 applications",0.3,0.3,-0.3,0.3,0.3
225,3,"jobB","$25","30 min","no information",0.3,0.3,-0.3,0.3,0.3
225,3,"jobC","$12","30 min","200+ applications",0.3,0.3,-0.3,0.3,0.3
225,4,"jobA","$25","30 min","no information",0.3,0.3,-0.3,0.3,0.3
225,4,"jobB","$12","30 min","be one of the first to apply",0.3,0.3,-0.3,0.3,0.3
225,4,"jobC","$12","30 min","0-4 applications",0.3,0.3,-0.3,0.3,0.3
225,5,"jobA","$12","30 min","5-20 applications",0.3,0.3,-0.3,0.3,0.3
225,5,"jobB","$25","30 min","0-4 applications",0.3,0.3,-0.3,0.3,0.3
225,5,"jobC","$12","30 min","51-200 applications",0.3,0.3,-0.3,0.3,0.3
225,6,"jobA","$12","30 min","0-4 applications",0.3,0.3,-0.3,0.3,0.3
225,6,"jobB","$12","30 min","200+ applications",0.3,0.3,-0.3,0.3,0.3
225,6,"jobC","$25","30 min","51-200 applications",0.3,0.3,-0.3,0.3,0.3
225,7,"jobA","$25","30 min","51-200 applications",0.3,0.3,-0.3,0.3,0.3
225,7,"jobB","$12","15 min","be one of the first to apply",0.3,0.3,-0.3,0.3,0.3
225,7,"jobC","$25","15 min","5-20 applications",0.3,0.3,-0.3,0.3,0.3
225,8,"jobA","$12","30 min","no information",0.3,0.3,-0.3,0.3,0.3
225,8,"jobB","$25","30 min","51-200 applications",0.3,0.3,-0.3,0.3,0.3
225,8,"jobC","$12","30 min","be one of the first to apply",0.3,0.3,-0.3,0.3,0.3
225,9,"jobA","$12","60 min","no information",0.3,0.3,-0.3,0.3,0.3
225,9,"jobB","$12","60 min","5-20 applications",0.3,0.3,-0.3,0.3,0.3
